        16: (0,0,105,255) #000069FF srgba(0,0,105,1)
        20: (0,0,106,255) #00006AFF srgba(0,0,106,1)
        11: (0,0,107,255) #00006BFF srgba(0,0,107,1)
        14: (0,0,108,255) #00006CFF srgba(0,0,108,1)
        13: (0,0,109,255) #00006DFF srgba(0,0,109,1)
        11: (0,0,110,255) #00006EFF srgba(0,0,110,1)
        14: (0,0,111,255) #00006FFF srgba(0,0,111,1)
        22: (0,0,112,255) #000070FF srgba(0,0,112,1)
        20: (0,0,113,255) #000071FF srgba(0,0,113,1)
        25: (0,0,114,255) #000072FF srgba(0,0,114,1)
        21: (0,0,115,255) #000073FF srgba(0,0,115,1)
        18: (0,0,116,255) #000074FF srgba(0,0,116,1)
        15: (0,0,117,255) #000075FF srgba(0,0,117,1)
        15: (0,0,118,255) #000076FF srgba(0,0,118,1)
        40: (0,0,119,255) #000077FF srgba(0,0,119,1)
        26: (0,0,120,255) #000078FF srgba(0,0,120,1)
        36: (0,0,121,255) #000079FF srgba(0,0,121,1)
        25: (0,0,122,255) #00007AFF srgba(0,0,122,1)
        23: (0,0,123,255) #00007BFF srgba(0,0,123,1)
        24: (0,0,124,255) #00007CFF srgba(0,0,124,1)
        33: (0,0,125,255) #00007DFF srgba(0,0,125,1)
        41: (0,0,126,255) #00007EFF srgba(0,0,126,1)
        76: (0,0,127,255) #00007FFF srgba(0,0,127,1)
     50768: (0,0,255,255) #0000FFFF blue
     12303: (0,128,128,255) #008080FF teal
       640: (0,255,0,255) #00FF00FF lime
      1982: (0,255,255,255) #00FFFFFF cyan
        31: (1,1,1,255) #010101FF srgba(1,1,1,1)
        28: (2,2,2,255) #020202FF srgba(2,2,2,1)
        24: (3,3,3,255) #030303FF grey1
        21: (4,4,4,255) #040404FF srgba(4,4,4,1)
        20: (5,5,5,255) #050505FF grey2
        14: (6,6,6,255) #060606FF srgba(6,6,6,1)
        12: (7,7,7,255) #070707FF srgba(7,7,7,1)
        17: (8,8,8,255) #080808FF grey3
         6: (9,9,9,255) #090909FF srgba(9,9,9,1)
        15: (10,10,10,255) #0A0A0AFF grey4
        11: (11,11,11,255) #0B0B0BFF srgba(11,11,11,1)
        21: (12,12,12,255) #0C0C0CFF srgba(12,12,12,1)
        13: (13,13,13,255) #0D0D0DFF grey5
        10: (14,14,14,255) #0E0E0EFF srgba(14,14,14,1)
         9: (15,15,15,255) #0F0F0FFF grey6
         9: (16,16,16,255) #101010FF srgba(16,16,16,1)
         9: (17,17,17,255) #111111FF srgba(17,17,17,1)
         8: (18,18,18,255) #121212FF grey7
        10: (19,19,19,255) #131313FF srgba(19,19,19,1)
        10: (20,20,20,255) #141414FF grey8
         9: (21,21,21,255) #151515FF srgba(21,21,21,1)
         6: (22,22,22,255) #161616FF srgba(22,22,22,1)
         9: (23,23,23,255) #171717FF grey9
         5: (24,24,24,255) #181818FF srgba(24,24,24,1)
        10: (25,25,25,255) #191919FF srgba(25,25,25,1)
         5: (26,26,26,255) #1A1A1AFF grey10
         6: (27,27,27,255) #1B1B1BFF srgba(27,27,27,1)
         4: (28,28,28,255) #1C1C1CFF grey11
         6: (29,29,29,255) #1D1D1DFF srgba(29,29,29,1)
        12: (30,30,30,255) #1E1E1EFF srgba(30,30,30,1)
        12: (31,31,31,255) #1F1F1FFF grey12
         6: (32,32,32,255) #202020FF srgba(32,32,32,1)
        10: (33,33,33,255) #212121FF grey13
        10: (34,34,34,255) #222222FF srgba(34,34,34,1)
        12: (35,35,35,255) #232323FF srgba(35,35,35,1)
         6: (36,36,36,255) #242424FF grey14
        20: (37,37,37,255) #252525FF srgba(37,37,37,1)
        10: (38,38,38,255) #262626FF grey15
        16: (39,39,39,255) #272727FF srgba(39,39,39,1)
        16: (40,40,40,255) #282828FF srgba(40,40,40,1)
         6: (41,41,41,255) #292929FF grey16
         9: (42,42,42,255) #2A2A2AFF srgba(42,42,42,1)
         5: (43,43,43,255) #2B2B2BFF grey17
         8: (44,44,44,255) #2C2C2CFF srgba(44,44,44,1)
         7: (45,45,45,255) #2D2D2DFF srgba(45,45,45,1)
         8: (46,46,46,255) #2E2E2EFF grey18
         8: (47,47,47,255) #2F2F2FFF srgba(47,47,47,1)
        10: (48,48,48,255) #303030FF grey19
        13: (49,49,49,255) #313131FF srgba(49,49,49,1)
        13: (50,50,50,255) #323232FF srgba(50,50,50,1)
         5: (51,51,51,255) #333333FF grey20
         5: (52,52,52,255) #343434FF srgba(52,52,52,1)
        10: (53,53,53,255) #353535FF srgba(53,53,53,1)
         6: (54,54,54,255) #363636FF grey21
         9: (55,55,55,255) #373737FF srgba(55,55,55,1)
        11: (56,56,56,255) #383838FF grey22
         9: (57,57,57,255) #393939FF srgba(57,57,57,1)
         1: (58,58,58,255) #3A3A3AFF srgba(58,58,58,1)
         6: (59,59,59,255) #3B3B3BFF grey23
         9: (60,60,60,255) #3C3C3CFF srgba(60,60,60,1)
        13: (61,61,61,255) #3D3D3DFF grey24
         6: (62,62,62,255) #3E3E3EFF srgba(62,62,62,1)
         6: (63,63,63,255) #3F3F3FFF srgba(63,63,63,1)
        19: (64,64,64,255) #404040FF grey25
         9: (65,65,65,255) #414141FF srgba(65,65,65,1)
         9: (66,66,66,255) #424242FF grey26
        10: (67,67,67,255) #434343FF srgba(67,67,67,1)
         9: (68,68,68,255) #444444FF srgba(68,68,68,1)
         9: (69,69,69,255) #454545FF grey27
        10: (70,70,70,255) #464646FF srgba(70,70,70,1)
         3: (71,71,71,255) #474747FF grey28
         4: (72,72,72,255) #484848FF srgba(72,72,72,1)
         9: (73,73,73,255) #494949FF srgba(73,73,73,1)
         7: (74,74,74,255) #4A4A4AFF grey29
        11: (75,75,75,255) #4B4B4BFF srgba(75,75,75,1)
         6: (76,76,76,255) #4C4C4CFF srgba(76,76,76,1)
         3: (77,77,77,255) #4D4D4DFF grey30
         9: (78,78,78,255) #4E4E4EFF srgba(78,78,78,1)
         5: (79,79,79,255) #4F4F4FFF grey31
         3: (80,80,80,255) #505050FF srgba(80,80,80,1)
        11: (81,81,81,255) #515151FF srgba(81,81,81,1)
        12: (83,83,83,255) #535353FF srgba(83,83,83,1)
         6: (84,84,84,255) #545454FF grey33
         6: (85,85,85,255) #555555FF srgba(85,85,85,1)
         6: (86,86,86,255) #565656FF srgba(86,86,86,1)
         6: (87,87,87,255) #575757FF grey34
         8: (88,88,88,255) #585858FF srgba(88,88,88,1)
         7: (89,89,89,255) #595959FF grey35
         9: (90,90,90,255) #5A5A5AFF srgba(90,90,90,1)
         3: (91,91,91,255) #5B5B5BFF srgba(91,91,91,1)
         7: (92,92,92,255) #5C5C5CFF grey36
         7: (93,93,93,255) #5D5D5DFF srgba(93,93,93,1)
         1: (94,94,94,255) #5E5E5EFF grey37
         7: (95,95,95,255) #5F5F5FFF srgba(95,95,95,1)
         3: (96,96,96,255) #606060FF srgba(96,96,96,1)
        11: (97,97,97,255) #616161FF grey38
         5: (98,98,98,255) #626262FF srgba(98,98,98,1)
         8: (99,99,99,255) #636363FF grey39
         5: (100,100,100,255) #646464FF srgba(100,100,100,1)
         8: (101,101,101,255) #656565FF srgba(101,101,101,1)
        29: (102,102,102,255) #666666FF grey40
         9: (103,103,103,255) #676767FF srgba(103,103,103,1)
         9: (104,104,104,255) #686868FF srgba(104,104,104,1)
         7: (105,105,105,255) #696969FF DimGray
         1: (106,106,106,255) #6A6A6AFF srgba(106,106,106,1)
         4: (107,107,107,255) #6B6B6BFF grey42
         2: (108,108,108,255) #6C6C6CFF srgba(108,108,108,1)
         4: (109,109,109,255) #6D6D6DFF srgba(109,109,109,1)
         7: (110,110,110,255) #6E6E6EFF grey43
         8: (111,111,111,255) #6F6F6FFF srgba(111,111,111,1)
         4: (112,112,112,255) #707070FF grey44
         9: (113,113,113,255) #717171FF srgba(113,113,113,1)
         8: (114,114,114,255) #727272FF srgba(114,114,114,1)
         5: (115,115,115,255) #737373FF grey45
         7: (116,116,116,255) #747474FF srgba(116,116,116,1)
         4: (117,117,117,255) #757575FF grey46
         8: (118,118,118,255) #767676FF srgba(118,118,118,1)
        10: (119,119,119,255) #777777FF srgba(119,119,119,1)
         4: (120,120,120,255) #787878FF grey47
        12: (121,121,121,255) #797979FF srgba(121,121,121,1)
         8: (122,122,122,255) #7A7A7AFF grey48
        12: (123,123,123,255) #7B7B7BFF srgba(123,123,123,1)
         6: (124,124,124,255) #7C7C7CFF srgba(124,124,124,1)
         3: (125,125,125,255) #7D7D7DFF grey49
         6: (126,126,126,255) #7E7E7EFF gray
         6: (127,127,127,255) #7F7F7FFF grey50
         3: (128,128,128,255) #808080FF fractal
         7: (129,129,129,255) #818181FF srgba(129,129,129,1)
         7: (130,130,130,255) #828282FF grey51
         8: (131,131,131,255) #838383FF srgba(131,131,131,1)
         5: (132,132,132,255) #848484FF srgba(132,132,132,1)
         7: (133,133,133,255) #858585FF grey52
         5: (134,134,134,255) #868686FF srgba(134,134,134,1)
         3: (135,135,135,255) #878787FF grey53
        13: (136,136,136,255) #888888FF srgba(136,136,136,1)
         8: (137,137,137,255) #898989FF srgba(137,137,137,1)
         3: (138,138,138,255) #8A8A8AFF grey54
         6: (139,139,139,255) #8B8B8BFF srgba(139,139,139,1)
         9: (140,140,140,255) #8C8C8CFF grey55
         2: (141,141,141,255) #8D8D8DFF srgba(141,141,141,1)
         5: (142,142,142,255) #8E8E8EFF srgba(142,142,142,1)
         2: (143,143,143,255) #8F8F8FFF grey56
         5: (144,144,144,255) #909090FF srgba(144,144,144,1)
         6: (145,145,145,255) #919191FF grey57
        13: (146,146,146,255) #929292FF srgba(146,146,146,1)
         9: (147,147,147,255) #939393FF srgba(147,147,147,1)
         9: (148,148,148,255) #949494FF grey58
         7: (149,149,149,255) #959595FF srgba(149,149,149,1)
         4: (150,150,150,255) #969696FF grey59
         6: (151,151,151,255) #979797FF srgba(151,151,151,1)
         4: (152,152,152,255) #989898FF srgba(152,152,152,1)
        12: (153,153,153,255) #999999FF grey60
        16: (154,154,154,255) #9A9A9AFF srgba(154,154,154,1)
         3: (155,155,155,255) #9B9B9BFF srgba(155,155,155,1)
         6: (156,156,156,255) #9C9C9CFF grey61
         5: (157,157,157,255) #9D9D9DFF srgba(157,157,157,1)
         8: (158,158,158,255) #9E9E9EFF grey62
         8: (159,159,159,255) #9F9F9FFF srgba(159,159,159,1)
         3: (160,160,160,255) #A0A0A0FF srgba(160,160,160,1)
         7: (161,161,161,255) #A1A1A1FF grey63
         9: (162,162,162,255) #A2A2A2FF srgba(162,162,162,1)
         7: (163,163,163,255) #A3A3A3FF grey64
         9: (164,164,164,255) #A4A4A4FF srgba(164,164,164,1)
         9: (165,165,165,255) #A5A5A5FF srgba(165,165,165,1)
         7: (166,166,166,255) #A6A6A6FF grey65
         6: (167,167,167,255) #A7A7A7FF srgba(167,167,167,1)
         6: (168,168,168,255) #A8A8A8FF grey66
         6: (169,169,169,255) #A9A9A9FF DarkGray
         5: (170,170,170,255) #AAAAAAFF srgba(170,170,170,1)
         7: (171,171,171,255) #ABABABFF grey67
         6: (172,172,172,255) #ACACACFF srgba(172,172,172,1)
        13: (173,173,173,255) #ADADADFF grey68
         8: (174,174,174,255) #AEAEAEFF srgba(174,174,174,1)
         5: (175,175,175,255) #AFAFAFFF srgba(175,175,175,1)
        12: (176,176,176,255) #B0B0B0FF grey69
         8: (177,177,177,255) #B1B1B1FF srgba(177,177,177,1)
         8: (178,178,178,255) #B2B2B2FF srgba(178,178,178,1)
         5: (179,179,179,255) #B3B3B3FF grey70
         6: (180,180,180,255) #B4B4B4FF srgba(180,180,180,1)
         7: (181,181,181,255) #B5B5B5FF grey71
         6: (182,182,182,255) #B6B6B6FF srgba(182,182,182,1)
         8: (183,183,183,255) #B7B7B7FF srgba(183,183,183,1)
         7: (184,184,184,255) #B8B8B8FF grey72
         9: (185,185,185,255) #B9B9B9FF srgba(185,185,185,1)
         3: (186,186,186,255) #BABABAFF grey73
        11: (187,187,187,255) #BBBBBBFF srgba(187,187,187,1)
         3: (188,188,188,255) #BCBCBCFF srgba(188,188,188,1)
         6: (189,189,189,255) #BDBDBDFF grey74
         5: (190,190,190,255) #BEBEBEFF grey
         8: (191,191,191,255) #BFBFBFFF grey75
         5: (192,192,192,255) #C0C0C0FF silver
         5: (193,193,193,255) #C1C1C1FF srgba(193,193,193,1)
         8: (194,194,194,255) #C2C2C2FF grey76
         4: (195,195,195,255) #C3C3C3FF srgba(195,195,195,1)
         8: (196,196,196,255) #C4C4C4FF grey77
         7: (197,197,197,255) #C5C5C5FF srgba(197,197,197,1)
         7: (198,198,198,255) #C6C6C6FF srgba(198,198,198,1)
         5: (199,199,199,255) #C7C7C7FF grey78
        10: (200,200,200,255) #C8C8C8FF srgba(200,200,200,1)
         5: (201,201,201,255) #C9C9C9FF grey79
         2: (202,202,202,255) #CACACAFF srgba(202,202,202,1)
         5: (203,203,203,255) #CBCBCBFF srgba(203,203,203,1)
        15: (204,204,204,255) #CCCCCCFF grey80
        11: (205,205,205,255) #CDCDCDFF srgba(205,205,205,1)
         7: (206,206,206,255) #CECECEFF srgba(206,206,206,1)
         6: (207,207,207,255) #CFCFCFFF grey81
         4: (208,208,208,255) #D0D0D0FF srgba(208,208,208,1)
         7: (209,209,209,255) #D1D1D1FF grey82
         3: (210,210,210,255) #D2D2D2FF srgba(210,210,210,1)
         6: (211,211,211,255) #D3D3D3FF LightGray
         9: (212,212,212,255) #D4D4D4FF grey83
         6: (213,213,213,255) #D5D5D5FF srgba(213,213,213,1)
         6: (214,214,214,255) #D6D6D6FF grey84
         5: (215,215,215,255) #D7D7D7FF srgba(215,215,215,1)
        11: (216,216,216,255) #D8D8D8FF srgba(216,216,216,1)
         8: (217,217,217,255) #D9D9D9FF grey85
         5: (218,218,218,255) #DADADAFF srgba(218,218,218,1)
         7: (219,219,219,255) #DBDBDBFF grey86
        10: (220,220,220,255) #DCDCDCFF gainsboro
        14: (221,221,221,255) #DDDDDDFF srgba(221,221,221,1)
         8: (222,222,222,255) #DEDEDEFF grey87
         6: (223,223,223,255) #DFDFDFFF srgba(223,223,223,1)
        14: (224,224,224,255) #E0E0E0FF grey88
        12: (225,225,225,255) #E1E1E1FF srgba(225,225,225,1)
        16: (226,226,226,255) #E2E2E2FF srgba(226,226,226,1)
         9: (227,227,227,255) #E3E3E3FF grey89
         8: (228,228,228,255) #E4E4E4FF srgba(228,228,228,1)
        12: (229,229,229,255) #E5E5E5FF grey90
         9: (230,230,230,255) #E6E6E6FF srgba(230,230,230,1)
         9: (231,231,231,255) #E7E7E7FF srgba(231,231,231,1)
        12: (232,232,232,255) #E8E8E8FF grey91
        16: (233,233,233,255) #E9E9E9FF srgba(233,233,233,1)
         8: (234,234,234,255) #EAEAEAFF srgba(234,234,234,1)
        11: (235,235,235,255) #EBEBEBFF grey92
         5: (236,236,236,255) #ECECECFF srgba(236,236,236,1)
        11: (237,237,237,255) #EDEDEDFF grey93
        26: (238,238,238,255) #EEEEEEFF srgba(238,238,238,1)
        10: (239,239,239,255) #EFEFEFFF srgba(239,239,239,1)
        10: (240,240,240,255) #F0F0F0FF grey94
        18: (241,241,241,255) #F1F1F1FF srgba(241,241,241,1)
        24: (242,242,242,255) #F2F2F2FF grey95
        13: (243,243,243,255) #F3F3F3FF srgba(243,243,243,1)
        10: (244,244,244,255) #F4F4F4FF srgba(244,244,244,1)
        11: (245,245,245,255) #F5F5F5FF grey96
        10: (246,246,246,255) #F6F6F6FF srgba(246,246,246,1)
        14: (247,247,247,255) #F7F7F7FF grey97
        25: (248,248,248,255) #F8F8F8FF srgba(248,248,248,1)
        25: (249,249,249,255) #F9F9F9FF srgba(249,249,249,1)
        43: (250,250,250,255) #FAFAFAFF grey98
        20: (251,251,251,255) #FBFBFBFF srgba(251,251,251,1)
        15: (252,252,252,255) #FCFCFCFF grey99
        33: (253,253,253,255) #FDFDFDFF srgba(253,253,253,1)
        45: (254,254,254,255) #FEFEFEFF srgba(254,254,254,1)
    213117: (255,255,255,255) #FFFFFFFF white
